id,order_id,platform,price,duration,purchase_date,status,type,user_id,renewal_from_id,gift_code_id,subscription_id,motif
779,88697dfe-012e-4d46-914e-ea97b250994c,Netflix,2500,1 mois,2026-04-17 12:35:20.128866+00,completed,mutual,112,41,,41,subscription
821,bed65028-ec75-4eba-8681-3b604fec7a88,Disney Plus,7000,3 mois,2026-04-26 06:59:26.134867+00,completed,mutual,228,,,460,subscription
886,c1258912-197f-416b-b9ca-c9a1feb5c7a5,Netflix,2500,1 mois,2026-04-29 19:43:09.356338+00,completed,mutual,100,221,,221,subscription
1047,5d6c5282-3749-4eb9-a5b7-3c5ee4351cd6,Netflix,5500,1 mois,2026-05-12 18:22:31.173271+00,completed,personal,926,,,546,subscription
787,421970f0-d9f2-48fb-b46c-eec61880e993,Netflix,2500,1 mois,2026-04-22 22:28:00.012696+00,completed,mutual,784,,,451,subscription
950,86e9a7f9-7979-46e2-8a33-06eab7838297,Netflix,2500,1 mois,2026-04-25 07:53:35.563566+00,completed,mutual,119,142,,142,subscription
838,0e02c73b-2d2b-4e11-a217-6cfeecf5a723,Netflix,2500,1 mois,2026-04-26 21:43:51.397477+00,completed,mutual,976,,,469,subscription
1384,ac416c62-3171-4896-9bb1-b5026024db95,Netflix,2500,1 mois,2026-06-15 17:30:56.71945+00,completed,mutual,475,339,,339,extension
803,714d8b32-c378-4676-9024-d3f26effe8e9,Disney Plus,2500,1 mois,2026-04-24 19:13:36.657107+00,completed,mutual,964,,,457,subscription
1139,2d70ab81-328f-49c1-a0a3-b2705a64c665,Surfshark,1500,1 mois,2026-05-21 21:12:48.690462+00,completed,mutual,964,443,,443,subscription
895,bcabe916-dd3f-43de-a656-376d54dd132a,Netflix,2500,1 mois,2026-05-02 12:31:32.603677+00,completed,mutual,873,244,,244,subscription
845,7944697b-b613-4805-9b5d-17315408a409,Netflix,2500,1 mois,2026-04-27 17:21:49.295277+00,completed,mutual,981,,,475,subscription
810,72faf3fd-9c79-4d84-8669-8f8236156f74,Netflix,2500,1 mois,2026-04-25 13:43:26.34613+00,completed,mutual,973,,,459,subscription
1213,e826ebf6-fd42-4691-a5f5-01a3e39be889,Netflix,2500,1 mois,2026-05-28 12:21:41.344887+00,completed,mutual,71,,,614,subscription
967,85ab2d84-9eff-4c10-882c-09d7562fe707,Netflix,2500,1 mois,2026-05-05 23:02:00+00,completed,mutual,143,9,,9,subscription
909,b3696b16-225b-46d3-920a-a520110f0e0d,Prime Video,5000,1 mois,2026-05-01 17:24:25.933653+00,completed,personal,870,237,,237,subscription
852,f38d6c51-df71-4b03-8156-5f6b66d7b264,Prime Video,2000,1 mois,2026-04-29 12:21:07.3395+00,completed,mutual,859,209,,209,subscription
1080,e9fd4702-5d25-4648-9391-1fb83626f334,Hbo Max,2500,1 mois,2026-05-15 20:54:46.652567+00,completed,mutual,862,,,558,subscription
857,420f1c2c-d4b3-44a8-b856-449175b5bc70,Netflix,2500,1 mois,2026-04-28 16:49:13.746506+00,completed,mutual,863,199,,199,subscription
1227,70dcf40d-3444-426c-a4a1-bcbfe48b4452,Spotify,5500,3 mois,2026-05-28 19:38:55.550913+00,completed,mutual,53,,,617,subscription
867,3e60d779-3137-439b-a03a-810b9b1047b2,Netflix,2500,1 mois,2026-04-28 23:42:00+00,completed,mutual,607,205,,205,subscription
916,62f3199e-4021-485c-8e3f-49f70713373d,Hbo Max,13000,6 mois,2026-05-02 00:02:27.380974+00,completed,mutual,816,,,498,subscription
975,074fac1e-a7b3-4171-ae5f-538f6aee4e31,Spotify,2000,1 mois,2026-05-03 18:58:05.089816+00,completed,mutual,571,265,,265,subscription
1173,823a03da-6994-469c-9cb5-96ef3cca03f5,Disney Plus,2500,1 mois,2026-05-19 00:00:00+00,completed,mutual,533,47,,47,subscription
874,480ed0eb-87c2-4b2a-ba2b-71a8970c81ba,Surfshark,1500,1 mois,2026-04-24 23:18:00+00,completed,mutual,427,137,,137,subscription
1061,d42f322f-a1c4-4a25-86c6-374eb2763e53,Netflix,2500,1 mois,2026-05-10 20:26:28.082401+00,completed,mutual,916,350,,350,subscription
923,5286d3b3-b122-4d8b-921f-f26ddedd4909,Prime Video,2000,1 mois,2026-05-02 16:40:17.949522+00,completed,mutual,987,,,504,subscription
1391,b4ddd2aa-fb82-449d-8b3c-3a8db7cbd0be,Netflix,2500,1 mois,2026-06-09 08:30:42.773575+00,failed,mutual,1051,,,,subscription
983,0f65981a-d17f-4890-8569-7dc9c18709f8,Netflix,2500,1 mois,2026-05-08 18:44:35.456927+00,completed,mutual,226,,,533,subscription
1096,29731e79-39ad-4266-bf83-d66240af393b,Surfshark,1500,1 mois,2026-05-16 11:51:43.612141+00,completed,mutual,498,53,,53,subscription
1233,a53383e5-269d-4be0-8a9e-819711e5fb9b,Disney Plus,2500,1 mois,2026-05-24 23:18:00+00,completed,mutual,427,138,,138,renewal
1238,b8372b0f-a40a-4613-9880-d6a598f00d5e,Netflix,2500,1 mois,2026-05-28 22:15:37.191727+00,completed,mutual,924,,,618,subscription
990,dc7b7985-5b0d-44af-b40f-eeca855997e1,Netflix,2500,1 mois,2026-05-09 20:03:57.916393+00,completed,mutual,1001,,,534,subscription
1146,9d39cef0-0b2e-4f91-9b05-31b73bda0933,Netflix,2500,1 mois,2026-05-21 19:00:04.43677+00,completed,mutual,287,,,582,subscription
515,90e137e4-43b6-465a-b968-56bc9e4cfb70,Netflix,2500,1 mois,2026-04-07 11:37:07.076831+00,completed,mutual,624,,,,subscription
1111,76069632-b164-4f26-ac95-eef7b416e91a,Netflix,13000,6 mois,2026-05-18 13:22:57.940572+00,completed,mutual,1014,,,566,subscription
1242,e7b0acfb-0686-45fd-b1fb-72fb4e203ecd,Surfshark,1500,1 mois,2026-05-28 16:52:43.555697+00,completed,mutual,863,200,,200,renewal
1160,7c941798-41f2-48a2-a365-327f20625643,Netflix,2500,1 mois,2026-05-21 18:55:00+00,completed,mutual,584,,,,subscription
1119,ff4c3db6-b2d7-45c4-ac6a-2f644424b697,Crunchyroll,1500,1 mois,2026-05-18 20:49:45.499242+00,completed,mutual,887,,,571,subscription
1026,29de8fab-6fe3-4b10-90fc-4c3618133bf6,Prime Video,2000,1 mois,2026-05-09 10:16:13.048519+00,completed,mutual,907,329,,329,subscription
1246,9e6960e0-c43f-4132-b117-cd371ad30d28,Crunchyroll,1500,1 mois,2026-05-27 22:34:23.584348+00,completed,mutual,979,476,,476,renewal
1152,385ca004-1967-4ef4-adeb-7e569e165e94,Netflix,2500,1 mois,2026-05-22 15:55:58.271977+00,completed,mutual,390,105,,105,subscription
1250,6b761dbc-2ad0-433f-bcf3-aae058d17511,Netflix,2500,1 mois,2026-05-29 23:46:05.633421+00,completed,mutual,89,,,,subscription
1132,af343d33-fba1-442e-a086-d1e833f2714a,Netflix,2500,1 mois,2026-05-19 00:00:00+00,completed,mutual,423,425,,425,subscription
1254,cbe168cd-ab42-4b4a-8dbd-512325b61798,Prime Video,2000,1 mois,2026-05-30 14:44:56.542301+00,completed,mutual,762,,,624,subscription
1258,a74c3ae5-9508-491a-ac2a-50f0462d2ba5,Prime Video,5500,3 mois,2026-06-26 12:01:00+00,completed,mutual,555,208,,208,extension
1264,c1881845-2105-4150-892f-56e542fb3e51,Netflix,7000,3 mois,2026-05-31 12:53:13.817306+00,completed,mutual,328,,,630,subscription
1263,5bb27b41-507e-4b4b-b224-24844d6b3473,Prime Video,5500,3 mois,2026-05-31 12:49:42.596975+00,completed,mutual,328,,,629,subscription
1167,b2048a2a-8c9b-4066-b6e3-d79c3910f809,Netflix,2500,1 mois,2026-05-24 07:06:06.741907+00,completed,mutual,495,,,591,subscription
1198,bda442a3-b3c7-4f17-82c2-ed22b5317b55,Prime Video,2000,1 mois,2026-05-27 09:26:38.745124+00,completed,mutual,843,,,603,subscription
1186,27d776b3-d2b0-4be9-aa74-b4ed419ca0e4,Apple Music,2000,1 mois,2026-05-25 18:52:27.584375+00,completed,mutual,967,,,605,subscription
1203,5ce0f074-749c-4550-baf0-3208cc756bef,Apple TV,3000,1 mois,2026-05-27 20:11:37.439378+00,completed,mutual,887,,,606,subscription
932,23f6552b-4c3e-4908-bf06-6fe24e031c16,Netflix,2500,1 mois,2026-05-02 19:21:25.315681+00,completed,mutual,991,,,,subscription
1592,999864a3-c25f-4bf6-94d5-244df2016f3e,Netflix,2500,1 mois,2026-06-19 19:28:55.566318+00,completed,mutual,771,,,752,subscription
822,59daeb47-c6e0-4ebd-b3aa-f9b967ee0b05,Hbo Max,7000,3 mois,2026-04-26 07:03:30.548509+00,completed,mutual,228,,,461,subscription
887,23ce784b-3aff-460c-b6b3-2daea0ad4fbd,Prime Video,2000,1 mois,2026-04-30 07:31:31.547251+00,completed,mutual,21,229,,229,subscription
772,fb56addb-7d1c-4997-b202-f3dca132e203,Netflix,2500,1 mois,2026-04-24 19:19:19.456998+00,completed,mutual,188,135,,135,subscription
942,9fd57b9e-e9a7-4470-8912-2b18b624a441,Netflix,2500,1 mois,2026-05-03 09:17:56.367234+00,completed,mutual,995,,,512,subscription
1214,71b647fe-7e63-4645-ab20-259eab2b011d,Apple TV,3000,1 mois,2026-05-28 10:14:37.413177+00,completed,mutual,859,477,,477,renewal
780,ce2660a1-8110-4dc4-841b-03b891d63367,Paramount Plus,2500,1 mois,2026-04-22 12:23:05.67915+00,completed,mutual,964,,,447,subscription
1380,eda7bc43-9ea7-45c6-a626-cdd80119ff21,Prime Video,2000,1 mois,2026-06-08 17:27:09.952286+00,completed,mutual,475,337,,337,renewal
831,d896a4f8-fe7c-47d9-a740-5946d153a964,Spotify,100000,1 an,2026-05-19 20:25:00+00,completed,mutual,2,,,,subscription
1027,49e643aa-0ef0-4247-b1f4-549f7aa6a50d,Surfshark,1500,1 mois,2026-05-09 17:02:07.999791+00,completed,mutual,475,335,,335,subscription
951,31b7f814-6a93-416c-8ee4-6c157bf58f0d,Netflix,2500,1 mois,2026-05-04 19:16:17.305096+00,completed,mutual,353,,,517,subscription
796,21d49111-423e-4020-822f-e6279dcf2435,Netflix,2500,1 mois,2026-04-23 18:29:33.822991+00,completed,mutual,967,,,454,subscription
896,0de01041-2451-4a28-b701-64fe8e6ce8ef,Surfshark,1500,1 mois,2026-04-30 22:53:39.757313+00,completed,mutual,957,,,486,subscription
853,c8f565b1-449f-4855-8605-fa99378d90b0,Apple TV,3000,1 mois,2026-04-28 09:26:53.725344+00,completed,mutual,859,,,477,subscription
804,5eca3af1-a5a9-4b6b-a1d3-0dda6f683145,Netflix,2500,1 mois,2026-04-24 21:23:22.427745+00,completed,mutual,971,,,458,subscription
1236,1d964ef5-64e9-4f20-823d-0d06aa9faf44,Surfshark,1500,1 mois,2026-05-24 23:18:00+00,completed,mutual,427,137,,137,renewal
846,e99d9002-b28a-49a5-89ec-96e8156ce2ef,Netflix,2500,1 mois,2026-05-14 17:12:44.545958+00,completed,mutual,933,391,,391,subscription
1034,7e3a0563-a76f-4f1b-9438-ccdd2c5595ac,Crunchyroll,1500,1 mois,2026-05-09 17:02:17.202913+00,completed,mutual,475,336,,336,subscription
811,c37c87f9-876b-47f3-9bd5-8d3e414fa158,Netflix,2500,1 mois,2026-04-24 17:26:44.376721+00,completed,mutual,398,131,,131,subscription
960,6b54cc9b-d298-4227-ad76-85f84b1843bf,Crunchyroll,1500,1 mois,2026-05-04 09:29:02.647009+00,completed,mutual,609,276,,276,subscription
904,0d3248c6-7370-4bfc-bebf-6c0c1aa48fa3,Netflix,2500,1 mois,2026-05-01 10:19:31.351557+00,completed,mutual,687,,,492,subscription
1199,2a9db985-2620-4a32-bc6d-a2868d056aa9,Hbo Max,2500,1 mois,2026-05-27 15:38:29.60858+00,completed,mutual,859,178,,178,extension
868,64ee2b5e-afb5-410d-8dfc-bdad54166c31,Netflix,2500,1 mois,2026-04-29 08:38:51.892754+00,completed,mutual,255,,,482,subscription
968,012d3bfe-a95e-4f09-b037-3843ab9b538a,Prime Video,2000,1 mois,2026-05-05 23:03:00+00,completed,mutual,143,10,,10,subscription
1073,1cbc9ca1-3f4f-46d1-a058-0cf3a11e9f9f,Crunchyroll,1500,1 mois,2026-05-14 13:07:19.301557+00,completed,mutual,937,,,553,subscription
1239,71702a17-527b-4a6a-938a-40a754cf4e8d,Paramount Plus,2500,1 mois,2026-05-28 16:46:43.047881+00,completed,mutual,863,197,,197,renewal
875,ce0366c4-35c0-4ee9-a4fe-4a0bf43e9943,Disney Plus,2500,1 mois,2026-04-24 23:18:00+00,completed,mutual,427,138,,138,subscription
1081,43934baf-6b43-43b2-8b65-920d16025bbb,Spotify,2000,1 mois,2026-04-27 23:50:00+00,completed,mutual,864,216,,216,subscription
976,71e45f3b-9a8c-4feb-8c8d-cf3f725b7324,Netflix,2500,1 mois,2026-05-06 17:27:27.327603+00,completed,mutual,350,305,,305,subscription
924,807d0827-3247-452f-bfaa-1fab199ca4eb,Netflix,5500,1 mois,2026-04-27 20:11:14.517208+00,completed,personal,616,183,,183,subscription
1385,18e9bcee-c30e-43ba-a27c-5bccf4b9a9e3,Paramount Plus,2500,1 mois,2026-06-08 21:55:48.598384+00,completed,mutual,533,,,665,subscription
1041,3917d40b-22c0-443d-866e-18c1518c4ca8,Netflix,2500,1 mois,2026-05-12 08:16:32.355979+00,completed,mutual,896,,,543,subscription
984,bf250530-03f4-40b8-a645-b854aaaf6899,Disney Plus,2500,1 mois,2026-05-09 18:13:43.558312+00,completed,mutual,859,341,,341,subscription
1222,0f27a96e-afa8-437e-81e8-23ddebdd7e0c,Surfshark,1500,1 mois,2026-05-28 16:45:25.956898+00,completed,mutual,387,,,620,subscription
1174,08e68b17-536d-4a1d-a1b5-51903de71f25,Surfshark,1500,1 mois,2026-05-19 00:00:00+00,failed,mutual,533,48,,,subscription
1251,feda4b0f-0d0c-4b05-8afb-7c0efa41724f,Netflix,2500,1 mois,2026-06-29 23:46:00+00,completed,mutual,89,622,,622,extension
991,2cb7dff9-054d-4b69-b01d-4fffb935bc6f,Surfshark,1500,1 mois,2026-05-02 23:27:00+00,completed,mutual,478,274,,274,subscription
1140,d47e2249-8aca-4eca-9b6b-e4f2fad279e8,Apple TV,3000,1 mois,2026-05-21 14:55:22.860544+00,completed,mutual,964,,,581,subscription
1104,e7a0d798-9623-415a-a380-aed1567027e3,Netflix,2500,1 mois,2026-05-17 22:15:53.744465+00,completed,mutual,521,,,568,subscription
1055,65f22331-bdbf-4f2a-8a7e-cbd6f68da691,Prime Video,5000,1 mois,2026-05-12 23:23:00+00,completed,personal,539,388,,388,subscription
1006,daded6c7-7489-43fa-a857-1341cdf0dca0,Disney Plus,2500,1 mois,2026-05-10 19:07:48.400955+00,completed,mutual,1005,,,540,subscription
1399,bb5d29e2-ada6-4e10-8413-f881fa9ddbf9,Netflix,2500,1 mois,2026-06-06 23:53:00+00,completed,mutual,501,527,,527,renewal
1020,8d8d0b0f-1b3b-44a2-bdce-0b5bee62559b,Netflix,2500,1 mois,2026-05-11 16:42:48.087832+00,completed,mutual,812,,,,subscription
1120,7fce67b3-eae3-4546-91af-8c344c3dd78d,Netflix,4500,1 mois,2026-05-18 21:02:21.205978+00,completed,personal,931,,,572,subscription
1142,ab3cf68c-7a3c-463a-b02d-9e0f3df54c58,Disney Plus,2500,1 mois,2026-05-24 19:19:46.006945+00,completed,mutual,964,457,,457,subscription
1255,57a213c9-f681-4933-86a3-88b9fcecd8ba,Spotify,2000,1 mois,2026-05-30 15:42:34.658454+00,completed,mutual,1033,,,626,subscription
1161,d5e6f999-48c3-4719-b0b7-3b8e32565f69,Netflix,2500,1 mois,2026-05-21 23:59:00+00,completed,mutual,153,151,,151,subscription
1168,7b936e3f-620f-474f-994e-292d1806d098,Disney Plus,2500,1 mois,2026-05-24 15:01:25.844934+00,completed,mutual,349,,,,subscription
1259,0df48353-2409-4ed2-a378-bfc62b6e5a3e,Netflix,2500,1 mois,2026-05-30 19:47:53.695382+00,completed,mutual,162,,,627,subscription
1193,67d2361a-68f8-40a0-a74f-1181d61e8d69,Prime Video,2000,1 mois,2026-05-26 15:09:44.416416+00,completed,mutual,855,166,,166,renewal
1265,f92159d4-675e-476a-9a08-467fc868ad18,Prime Video,2000,1 mois,2026-05-31 13:14:17.414428+00,completed,mutual,601,,,631,subscription
1209,f4bbffe3-09c9-4f6e-a68b-bb1bc370be46,Disney Plus,2500,1 mois,2026-05-28 11:23:13.881133+00,completed,mutual,22,,,611,subscription
496,df686a8f-1897-49e8-af82-942cdee145ab,Disney Plus,2500,1 mois,2026-04-05 20:34:16.716111+00,completed,mutual,893,,,297,subscription
513,c77c8150-5088-4808-b73f-95b594b07f75,Netflix,2500,1 mois,2026-04-06 23:05:25.083248+00,completed,mutual,899,,,308,subscription
497,35f57f54-841f-4b08-94cc-b9498923b868,Surfshark,1500,1 mois,2026-04-05 20:45:58.487122+00,completed,mutual,893,,,298,subscription
510,851514fa-5c24-4236-9b2b-bb92b27bcf79,Netflix,2500,1 mois,2026-04-06 17:24:25.880749+00,completed,mutual,350,,,305,subscription
1113,a739edc6-16d4-4007-9feb-ce94e18c9f8d,Prime Video,2000,1 mois,2026-05-15 10:06:00+00,completed,mutual,785,4,,4,subscription
933,8501c40d-197a-4642-9130-b8f81f9da3eb,Netflix,2500,1 mois,2026-05-02 19:35:04.519304+00,completed,mutual,990,,,506,subscription
823,c2490dd2-0edc-4df4-bd65-ca057f97e2fa,Surfshark,4000,3 mois,2026-04-26 07:05:47.952839+00,completed,mutual,228,,,462,subscription
765,b8d8cf4c-ce17-4991-80e0-7314d31d041b,Prime Video,2000,1 mois,2026-04-16 00:00:00.989165+00,completed,mutual,787,23,,23,subscription
832,e8a700a7-486a-4b0f-8fbc-383141770d03,Netflix,7000,3 mois,2026-04-26 19:55:03.273088+00,completed,mutual,975,,,,subscription
888,23d696eb-b88a-45c4-af1a-8a89a69cb7ba,Prime Video,2000,1 mois,2026-04-29 19:52:41.533392+00,completed,mutual,100,223,,223,subscription
773,6b9a60a4-2b8a-430d-85d4-525ae70787e7,Prime Video,2000,1 mois,2026-04-24 19:20:25.810749+00,completed,mutual,188,136,,136,subscription
1067,f910db66-5b56-41d0-b99f-12bbb69f135c,Surfshark,1500,1 mois,2026-05-14 11:23:09.257321+00,completed,mutual,887,,,549,subscription
1042,0ec08bf5-8562-41b0-906b-4277cd28bc25,Netflix,2500,1 mois,2026-05-11 23:44:00+00,completed,mutual,782,378,,378,subscription
626,75047ebe-99dc-4896-a0c0-6723a58c93a7,Disney Plus,2500,1 mois,2026-04-13 23:14:39.300163+00,completed,mutual,620,,,382,subscription
840,24c1401d-57df-41b0-bc33-6874423803ce,Paramount Plus,2500,1 mois,2026-04-27 15:38:35.632981+00,completed,mutual,859,179,,179,subscription
625,06f35fb4-ea14-4a39-8c14-7e2fa2879023,Prime Video,5500,3 mois,2026-04-13 20:49:04.041431+00,completed,mutual,827,,,386,subscription
631,1ba51dd9-5e34-4e67-9edb-dc8cadf874f8,Netflix,5500,1 mois,2026-04-14 13:23:12.405569+00,completed,personal,539,,,389,subscription
629,fb1edbf3-9157-4868-8ab8-2a9cc6c5f03a,Netflix,13000,6 mois,2026-04-14 12:33:26.009022+00,completed,mutual,908,,,384,subscription
575,cfe33a9d-1c78-43ce-b10a-d1e4b81c1d20,Netflix,2500,1 mois,2026-04-11 11:40:55.84622+00,completed,mutual,92,,,351,subscription
781,040908ba-d5a4-47a9-8f40-4f65ca35eb02,Netflix,2500,1 mois,2026-04-19 21:56:36.341459+00,completed,mutual,814,82,,82,subscription
999,c31a2b84-4f42-4803-a5c8-c6c95d89f47a,Crunchyroll,1500,1 mois,2026-05-07 11:43:01.261043+00,completed,mutual,624,312,,312,subscription
943,ab3d20bd-3cd6-4892-bf59-e2cd03198f1f,Prime Video,2000,1 mois,2026-05-02 20:49:14.033966+00,completed,mutual,876,250,,250,subscription
789,b0eecad2-bbcf-4672-9829-9848984e056c,Apple Music,2000,1 mois,2026-04-22 13:10:22.21235+00,completed,mutual,827,98,,98,subscription
1215,37f124f0-d283-45c6-b284-ad13a3eacc94,Prime Video,2000,1 mois,2026-05-29 12:21:07.3395+00,completed,mutual,859,209,,209,extension
572,b4ab072b-801a-4ae1-80b9-50c2c1565de1,Disney Plus,2500,1 mois,2026-04-11 06:55:05.062922+00,completed,mutual,919,,,352,subscription
574,8296cb16-4633-444f-8225-1d033dff8bd3,Netflix,7000,3 mois,2026-04-11 11:30:30.331646+00,completed,mutual,772,,,353,subscription
577,a8ff87cd-9722-48ff-bd71-2c4df8c57c8c,Surfshark,1500,1 mois,2026-04-11 12:59:43.59593+00,completed,mutual,28,,,356,subscription
897,d9195c99-d697-486c-a2db-b990c4e2ddec,Hbo Max,2500,1 mois,2026-04-30 22:56:17.651552+00,completed,mutual,957,,,487,subscription
899,e2d1dde6-38e5-4894-b90d-d5328d521fcf,Netflix,2500,1 mois,2026-05-01 09:30:54.842768+00,completed,mutual,429,,,488,subscription
797,0f193e45-035f-4fdf-86a1-4f815f3235f7,Netflix,2500,1 mois,2026-04-21 23:59:00+00,completed,mutual,153,151,,151,subscription
862,ed542d0f-ae0f-464a-a31a-4e6227c4054e,Apple TV,3000,1 mois,2026-04-28 18:17:04.274442+00,completed,mutual,863,,,478,subscription
952,91b80c6e-03fa-4a5a-90a0-b3afdd8670e9,Netflix,2500,1 mois,2026-05-05 10:12:01.279395+00,completed,mutual,914,,,518,subscription
1074,ccf60f74-120b-4514-8428-73cb3e132e01,Netflix,7000,3 mois,2026-05-14 13:46:04.977024+00,completed,mutual,431,,,554,subscription
812,0cdc1b71-9dc3-4c22-b4eb-6752193b6a60,Netflix,2500,1 mois,2026-04-23 13:37:48.002779+00,completed,mutual,638,42,,42,subscription
869,aa6f0a6d-00f0-4110-96eb-6e7d4daff88c,Netflix,2500,1 mois,2026-04-26 15:09:44.159219+00,completed,mutual,855,165,,165,subscription
911,30131e82-98f5-4818-bfa3-6093ecc83168,Netflix,2500,1 mois,2026-05-01 21:03:24.945885+00,completed,mutual,671,,,496,subscription
1396,05a69a24-98df-4d30-b333-901e5cdf263d,Netflix,2500,1 mois,2026-06-09 11:51:16.392373+00,completed,mutual,1032,,,671,subscription
1007,1cd4cf01-cb1f-45df-88f2-4267a6e69c45,Surfshark,1500,1 mois,2026-05-09 23:10:00+00,completed,mutual,773,299,,299,subscription
961,d3fd88e3-9f86-4b87-bdf6-c804dc3f23db,Apple Music,2000,1 mois,2026-05-05 20:31:50.656608+00,completed,mutual,525,,,520,subscription
918,c646244e-ce01-4585-b0b8-404b74b908c1,Surfshark,1500,1 mois,2026-05-02 12:40:35.933961+00,completed,mutual,707,,,501,subscription
969,8e4b344a-ab8c-48d9-afa0-9f451ae21778,Netflix,2500,1 mois,2026-05-05 17:49:55.433235+00,completed,mutual,892,294,,294,subscription
1082,03bed173-0293-44d2-b95c-413759e79d26,Netflix,7000,3 mois,2026-05-16 13:57:29.65105+00,completed,mutual,726,,,563,subscription
1240,851b8a39-c324-410b-84ae-71f3a6c511df,Netflix,2500,1 mois,2026-05-28 16:49:13.746506+00,completed,mutual,863,199,,199,renewal
1014,662f7e9b-b9ea-4c18-8250-2ce715539a24,Apple Music,2000,1 mois,2026-05-09 21:44:31.407523+00,completed,mutual,176,344,,344,subscription
1134,bc03e065-7430-4a6c-a5e9-7b82ca488bd2,Netflix,2500,1 mois,2026-05-24 21:34:41.436864+00,completed,mutual,971,458,,458,subscription
1252,24789dbe-9706-452f-a8c1-f16db0174aff,Netflix,13000,6 mois,2026-05-30 11:44:12.467875+00,completed,mutual,426,,,,subscription
985,5ba7c240-8bfb-49a7-a213-3a188f943546,Surfshark,1500,1 mois,2026-05-09 12:32:06.282414+00,completed,mutual,930,,,531,subscription
1056,8d7299d2-45f5-4263-aeda-d5ab454fbb91,Netflix,2500,1 mois,2026-05-13 16:13:24.342035+00,completed,mutual,747,,,545,subscription
992,60d78734-4e96-4316-854e-579fca9697cc,Disney Plus,2500,1 mois,2026-05-02 23:28:00+00,completed,mutual,478,275,,275,subscription
1147,6585bc56-bf50-49ae-a2bf-dd734796b3c4,Netflix,2500,1 mois,2026-05-21 20:49:45.218405+00,completed,mutual,19,,,583,subscription
1141,c562e565-e1fc-4e47-8bab-36f3d942835b,Netflix,2500,1 mois,2026-05-19 13:42:07.929327+00,completed,mutual,707,77,,77,subscription
1035,3e35b519-baa7-47c4-8643-23c345a5c098,Netflix,2500,1 mois,2026-05-10 23:01:00+00,completed,mutual,12,340,,340,subscription
1154,b6549c05-5765-44d9-958a-b76d128066ed,Surfshark,1500,1 mois,2026-05-22 16:38:54.184137+00,completed,mutual,67,,,,subscription
1181,b85039dd-bbb9-4219-bf62-87e7e0b3188e,Apple Music,2000,1 mois,2026-04-30 14:31:15.978642+00,completed,mutual,224,232,,232,renewal
